"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000147381",700.602919581174,11.8648899337708,1.5352595108304,7.72826343043022,1.09023557643118e-14,4.88095163824069e-12,"MAGEA4"
"ENSG00000196611",4783.57641987779,11.7778973824287,1.50167619245782,7.84316714987115,4.39322581958405e-15,2.16351727528449e-12,"MMP1"
"ENSG00000166670",705.179914781598,11.5658255876932,1.46558511213961,7.89160963214767,2.98313604004607e-15,1.54641585458388e-12,"MMP10"
"ENSG00000264462",1137.67668631641,-11.1020029600259,1.58270727535232,-7.01456493750844,2.30665577184318e-12,5.97868989003704e-10,"MIR3648-2"
"ENSG00000229807",2315.57363324898,-10.9789095724429,2.36039909491393,-4.6512937562549,3.2985906166258e-06,9.12610070599803e-05,"XIST"
"ENSG00000239002",2010.20204744091,-9.98119639493538,0.91869567694131,-10.8645296211326,1.70097463215108e-27,8.37673307180003e-24,"SCARNA10"
"ENSG00000210196",1041.30755347657,9.77465078233271,0.876554605104138,11.1512171921924,7.06334701420865e-29,4.17415555151674e-25,"MT-TP"
"ENSG00000105141",268.195469479298,9.73778536458634,1.44251163335228,6.75057666048523,1.47258687854793e-11,3.17605818155725e-09,"CASP14"
"ENSG00000197172",253.519350515207,9.52494173268004,1.20836257637833,7.8825196334927,3.20844581955608e-15,1.63453719096971e-12,"MAGEA6"
"ENSG00000210144",1736.91149338196,-9.48045859080301,1.11123844264,-8.53143504312184,1.44543366468978e-17,1.37773141691141e-14,"MT-TY"
"ENSG00000221867",266.788242371898,9.39588464349617,1.47132282904512,6.3860115931145,1.70268098700378e-10,2.64793777915724e-08,"MAGEA3"
"ENSG00000147604",16766.5244641337,9.30555171804477,0.667472781054059,13.9414699478077,3.54561746607839e-44,1.04765904887684e-39,"RPL7"
"ENSG00000172551",112.737828731872,9.05011857434976,1.12768703630454,8.0253814072451,1.01210989958975e-15,5.75111986789958e-13,"MUCL1"
"ENSG00000177954",15505.7891093944,8.99868110055974,0.767967484783016,11.7175287741541,1.03651603723815e-31,7.65674396707824e-28,"RPS27"
"ENSG00000198681",178.839662721409,8.75222314245342,1.72663853227768,5.06893769531948,4.00042142308809e-07,1.67227234181223e-05,"MAGEA1"
"ENSG00000204544",15170.2143763648,-8.74288848227517,1.58714113904743,-5.50857656397368,3.61746897672762e-08,2.28395242146042e-06,"MUC21"
"ENSG00000126890",90.9916961019381,8.74204381882121,1.69835796700773,5.1473505519119,2.64191333870987e-07,1.20097315895691e-05,"CTAG2"
"ENSG00000213401",91.1567344409574,8.64399832914452,1.2809854520355,6.7479285696876,1.4997074133628e-11,3.21009803101183e-09,"MAGEA12"
"ENSG00000234964",137.31451690587,8.59132453606768,0.921187801882585,9.3263550803756,1.09574337042376e-20,1.90453088878125e-17,"FABP5P7"
"ENSG00000143556",11975.1553410286,8.5255721143929,1.77473269691492,4.80386264884465,1.55633611254983e-06,5.07018957592307e-05,"S100A7"
"ENSG00000238741",875.995865901122,-8.45848947698729,0.832751049186889,-10.1572846833952,3.0752165300972e-24,7.57220816927601e-21,"SCARNA7"
"ENSG00000092054",643.034437219513,-8.39598483354833,2.22521108371042,-3.77311837740286,0.000161219744830969,0.00183008875154263,"MYH7"
"ENSG00000137745",564.679777878885,8.38367042095196,1.52323799676018,5.50384801244679,3.71589928309588e-08,2.33611472376419e-06,"MMP13"
"ENSG00000186481",422.423491726994,-8.32540093635296,1.42256294947591,-5.85239545246143,4.84542834159328e-09,4.48817293534164e-07,"ANKRD20A5P"
"ENSG00000229967",48.2111002594228,8.24910334728258,1.30998277908587,6.29710823606319,3.03249543570822e-10,4.32870411276843e-08,"MAGEA4-AS1"
"ENSG00000201793",147.242870978359,-8.1545305337727,1.26141606725425,-6.46458432349198,1.01577642293954e-10,1.74500940378008e-08,"RN7SKP9"
"ENSG00000251992",146.168758050691,-8.10650841775627,1.24597503789298,-6.50615636045556,7.70979786113794e-11,1.37234401928255e-08,"SCARNA17"
"ENSG00000124260",67.210141258232,8.09588435624333,1.65428631965611,4.8938833985681,9.88654282133126e-07,3.51960924439393e-05,"MAGEA10"
"ENSG00000149968",791.455110815967,8.06826156606597,1.49218073309942,5.40702703573134,6.40794738539396e-08,3.74934711571526e-06,"MMP3"
"ENSG00000207008",130.17195809767,-7.97481885098676,1.17930474970401,-6.76230537779851,1.35813055919725e-11,2.99477923605673e-09,"SNORA54"
"ENSG00000259485",30.5158491182208,7.93444893434714,1.2572087619933,6.31116261214017,2.76947006359454e-10,3.99181958239471e-08,"LINC02253"
"ENSG00000168631",317.983931574411,-7.93102021298513,1.6305557236153,-4.86399826643172,1.1503792105265e-06,3.97095851783144e-05,"MUCL3"
"ENSG00000198930",63.9349037482821,7.8965442374785,1.28167281094865,6.16112331479808,7.22307143148289e-10,8.78301706409286e-08,"CSAG1"
"ENSG00000117148",35.2789675203582,7.87960158938863,1.30535080453095,6.03638620517799,1.57603799808049e-09,1.72476928767712e-07,"ACTL8"
"ENSG00000201315",119.595271573745,-7.85824323251234,1.25351730425926,-6.26895472907414,3.63479777560882e-10,4.92665159053621e-08,"RN7SKP227"
"ENSG00000184330",688.972251957246,7.83661897131658,1.73769534075397,4.50977728231483,6.48957209156793e-06,0.000155644380001339,"S100A7A"
"ENSG00000244575",178.703260206252,7.80519721328413,1.23835051990599,6.30289815994641,2.92130853041676e-10,4.19023419692982e-08,"IGKV1-27"
"ENSG00000196711",36.8073572948633,7.8038875189482,1.03463292576159,7.54266303017929,4.60469902265077e-14,1.76700839897773e-11,"ALKAL1"
"ENSG00000122026",8929.56447542136,7.77670612341555,0.628663047604703,12.3702294147014,3.78738109058654e-35,3.73031788215504e-31,"RPL21"
"ENSG00000106483",2667.53014836348,7.77380025603249,0.987939548117955,7.86870033783113,3.583443600893e-15,1.79463714439299e-12,"SFRP4"
"ENSG00000171711",291.629574137012,7.7288030363188,1.51565914447099,5.09930155768391,3.40909061902945e-07,1.4686164040176e-05,"DEFB4A"
"ENSG00000244122",399.352107101912,-7.71999410604989,1.78594903542765,-4.3226284473461,1.54181265195041e-05,0.000305050386783262,"UGT1A7"
"ENSG00000196747",111.008517127067,-7.67180160746967,1.37051712087897,-5.59774226136587,2.17161274124841e-08,1.5133682376983e-06,"H2AC13"
"ENSG00000235174",129.441114322414,7.66326155051155,0.890168089220581,8.60878034531816,7.38419846209545e-18,7.79243914849987e-15,"RPL39P3"
"ENSG00000137970",135.522659685493,7.63194911114888,0.706931598732561,10.7958805701032,3.59994887192925e-27,1.51958984668237e-23,"RPL7P9"
"ENSG00000263968",104.685279277735,-7.62851272234196,1.27227279716536,-5.99597251417965,2.0227123397649e-09,2.14219011524635e-07,"RN7SL381P"
"ENSG00000206702",102.803328058476,-7.62708861297854,1.48771271395675,-5.12672140355202,2.94831294961315e-07,1.31397814532684e-05,"RNU1-11P"
